Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8767,1,1,1,1,e,57,SPACE,Inst,36299,TRUE,
8767,1,1,2,93,gg,53,/,Natalie,748,TRUE,
8767,1,1,3,48,gg,53,/,Cindy,744,TRUE,
8767,1,1,4,46,gg,53,/,Joanne,794,TRUE,
8767,1,1,5,2,gg,53,/,Anna,2293,TRUE,
8767,1,1,6,5,gg,53,/,Kaitlyn,1394,TRUE,
8767,1,1,7,79,gg,53,/,Joy,943,TRUE,
8767,1,1,8,38,gg,53,/,Alexandra,1212,TRUE,
8767,1,1,9,23,gg,53,/,Bella,946,TRUE,
8767,1,1,10,78,gg,53,/,Tiffany,733,TRUE,
8767,1,1,11,40,gg,53,/,Kaylee,811,TRUE,
8767,1,1,12,26,gg,53,/,Daniella,992,TRUE,
8767,1,1,13,7,gg,53,/,Diana,820,TRUE,
8767,1,1,14,35,gg,53,/,Charlotte,685,TRUE,
8767,1,1,15,92,gg,53,/,Amelia,855,TRUE,
8767,1,1,16,21,gg,53,/,Mary,771,TRUE,
8767,1,1,17,24,gg,53,/,Brittney,828,TRUE,
8767,1,1,18,80,gg,53,/,Heather,736,TRUE,
8767,1,1,19,32,gg,53,/,Penny,1135,TRUE,
8767,1,1,20,20,gg,53,/,Rihanna,1320,TRUE,
8767,1,1,21,86,gg,53,/,Lucy,868,TRUE,
8767,1,1,22,67,gg,53,/,Layla,762,TRUE,
8767,1,1,23,13,gg,53,/,Carmen,4022,TRUE,
8767,1,1,24,75,gg,53,/,Olivia,872,TRUE,
8767,1,1,25,49,gg,53,/,Stephanie,682,TRUE,
8767,1,1,26,95,gb,44,Z,Michael,1440,TRUE,
8767,1,1,27,63,gb,53,/,Kyle,7102,FALSE,
8767,1,1,28,31,gb,44,Z,Nathan,825,TRUE,
8767,1,1,29,53,gb,44,Z,Clark,716,TRUE,
8767,1,1,30,97,gb,44,Z,Samuel,785,TRUE,
8767,1,1,31,50,gb,44,Z,Brett,638,TRUE,
8767,1,1,32,84,gb,44,Z,Victor,921,TRUE,
8767,1,1,33,69,gb,44,Z,Jack,648,TRUE,
8767,1,1,34,33,gb,44,Z,Ryan,3177,TRUE,
8767,1,1,35,8,gb,44,Z,Evan,3603,TRUE,
8767,1,1,36,28,gb,44,Z,Oliver,1648,TRUE,
8767,1,1,37,45,gb,44,Z,Hector,819,TRUE,
8767,1,1,38,83,gb,44,Z,Carl,4477,TRUE,
8767,1,1,39,10,gb,44,Z,John,1122,TRUE,
8767,1,1,40,87,gb,44,Z,Liam,1001,TRUE,
8767,1,1,41,41,gb,44,Z,Isaac,819,TRUE,
8767,1,1,42,44,gb,44,Z,Scott,1528,TRUE,
8767,1,1,43,81,gb,44,Z,Harold,914,TRUE,
8767,1,1,44,85,gb,44,Z,Ethan,1588,TRUE,
8767,1,1,45,73,gb,44,Z,Lance,962,TRUE,
8767,1,1,46,54,gb,44,Z,Kelvin,998,TRUE,
8767,1,1,47,62,gb,44,Z,Lucas,1109,TRUE,
8767,1,1,48,66,gb,44,Z,Erik,770,TRUE,
8767,1,1,49,36,gb,44,Z,Gabe,848,TRUE,
8767,1,1,52,9,bg,53,/,Michelle,1395,TRUE,
8767,1,1,53,37,bg,53,/,Sarah,1213,TRUE,
8767,1,1,54,58,bg,53,/,Isabella,732,TRUE,
8767,1,1,55,59,bg,53,/,Elizabeth,573,TRUE,
8767,1,1,56,52,bg,53,/,Emma,580,TRUE,
8767,1,1,57,94,bg,53,/,Alyssa,669,TRUE,
8767,1,1,58,15,bg,53,/,Brianna,1179,TRUE,
8767,1,1,59,65,bg,53,/,Mia,828,TRUE,
8767,1,1,60,89,bg,53,/,Hailey,923,TRUE,
8767,1,1,61,27,bg,53,/,Samantha,3751,TRUE,
8767,1,1,62,30,bg,53,/,Rachel,793,TRUE,
8767,1,1,63,77,bg,53,/,Nicole,998,TRUE,
8767,1,1,64,88,bg,53,/,Erica,1144,TRUE,
8767,1,1,65,60,bg,53,/,Christina,1150,TRUE,
8767,1,1,66,34,bg,53,/,Claire,906,TRUE,
8767,1,1,67,43,bg,53,/,Alice,718,TRUE,
8767,1,1,68,14,bg,53,/,Tamara,1036,TRUE,
8767,1,1,69,42,bg,53,/,Paula,840,TRUE,
8767,1,1,70,74,bg,53,/,Scarlett,1451,TRUE,
8767,1,1,71,68,bg,53,/,Lillian,868,TRUE,
8767,1,1,72,4,bg,53,/,Eve,1677,TRUE,
8767,1,1,73,12,bg,53,/,Victoria,1124,TRUE,
8767,1,1,74,18,bg,53,/,Jill,877,TRUE,
8767,1,1,75,17,bg,53,/,Grace,972,TRUE,
8767,1,1,76,82,bb,44,Z,Peter,765,TRUE,
8767,1,1,77,29,bb,44,Z,David,685,TRUE,
8767,1,1,78,6,bb,44,Z,Josh,698,TRUE,
8767,1,1,79,71,bb,44,Z,Cameron,1086,TRUE,
8767,1,1,80,51,bb,44,Z,Anthony,612,TRUE,
8767,1,1,81,64,bb,44,Z,Alexander,914,TRUE,
8767,1,1,82,3,bb,44,Z,Brian,2155,TRUE,
8767,1,1,83,56,bb,44,Z,Timothy,611,TRUE,
8767,1,1,84,19,bb,44,Z,Charles,825,TRUE,
8767,1,1,85,72,bb,44,Z,Simon,786,TRUE,
8767,1,1,86,55,bb,44,Z,Arthur,853,TRUE,
8767,1,1,87,91,bb,44,Z,Mike,1407,TRUE,
8767,1,1,88,11,bb,44,Z,Nicholas,989,TRUE,
8767,1,1,89,25,bb,44,Z,William,850,TRUE,
8767,1,1,90,57,bb,44,Z,Marc,1162,TRUE,
8767,1,1,91,16,bb,44,Z,Edward,971,TRUE,
8767,1,1,92,22,bb,44,Z,Stephen,1427,TRUE,
8767,1,1,93,90,bb,53,/,Daniel,932,FALSE,
8767,1,1,94,70,bb,44,Z,Thomas,757,TRUE,
8767,1,1,95,96,bb,44,Z,Richard,918,TRUE,
8767,1,1,96,76,bb,44,Z,Gary,740,TRUE,
8767,1,1,97,47,bb,44,Z,Andrew,954,TRUE,
8767,1,1,98,61,bb,44,Z,Bobby,663,TRUE,
8767,1,1,99,39,bb,44,Z,Paul,788,TRUE,
8767,1,1,100,98,e,3,2,rec,12544,FALSE,
8767,1,1,101,99,e,2,1,sex,3503,TRUE,
8767,1,1,103,100,e,-1,caucasian ,Please indicate your race:,8063,TRUE,
8767,1,1,103,101,e,-1,18,Please indicate your age:,2304,TRUE,
8767,1,1,104,102,e,-1,0,Please indicate how much exposure you have to children in a typical week in hours:,8048,TRUE,
8767,1,1,105,103,e,57,SPACE,debrief,63582,TRUE,
